,City,Tenure Months,Internet Service,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn Value,Churn Score,CLTV,Churn Reason,Senior Citizen_Yes,Gender_Male,Partner_Yes,Dependents_Yes,Phone Service_Yes,Multiple Lines_No phone service,Multiple Lines_Yes,Online Security_No internet service,Online Security_Yes,Online Backup_No internet service,Online Backup_Yes,Device Protection_No internet service,Device Protection_Yes,Tech Support_No internet service,Tech Support_Yes,Streaming TV_No internet service,Streaming TV_Yes
5923,Huntington Beach,35,No,No internet service,One year,No,Bank transfer (automatic),20.05,746.75,0,49,3942,cliente_activo,0,1,1,1,1,0,0,1,0,1,0,1,0,1,0,1,0
5924,Laguna Hills,12,DSL,No,One year,No,Credit card (automatic),30.25,368.85,0,64,5988,cliente_activo,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0
5925,Midway City,1,No,No internet service,Month-to-month,No,Mailed check,20.2,20.2,0,42,4496,cliente_activo,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0
5926,Aliso Viejo,28,DSL,No,One year,Yes,Electronic check,59.9,1654.7,0,69,4131,cliente_activo,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
5927,Newport Coast,70,No,No internet service,Two year,No,Bank transfer (automatic),25.15,1940.85,0,30,4279,cliente_activo,0,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0
5928,Newport Beach,18,Fiber optic,Yes,Month-to-month,No,Credit card (automatic),101.3,1794.65,0,80,5948,cliente_activo,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1
5929,Newport Beach,70,DSL,Yes,Two year,Yes,Credit card (automatic),76.95,5289.8,0,47,6280,cliente_activo,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1
5930,Newport Beach,9,DSL,No,Month-to-month,Yes,Mailed check,55.3,501.2,0,80,4291,cliente_activo,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0
5931,San Clemente,67,Fiber optic,No,Two year,Yes,Bank transfer (automatic),92.45,6140.85,0,80,5857,cliente_activo,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1
5932,San Clemente,1,DSL,No,Month-to-month,Yes,Bank transfer (automatic),48.45,48.45,0,27,5838,cliente_activo,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
5933,San Juan Capistrano,18,No,No internet service,Two year,No,Mailed check,19.35,309.25,0,36,2269,cliente_activo,0,0,1,1,1,0,0,1,0,1,0,1,0,1,0,1,0
5934,Laguna Niguel,71,Fiber optic,No,One year,Yes,Bank transfer (automatic),86.7,6179.35,0,44,4485,cliente_activo,1,1,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0
5935,Westminster,1,DSL,No,Month-to-month,No,Mailed check,55.7,55.7,0,36,5664,cliente_activo,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0
5936,Rancho Santa Margarita,55,Fiber optic,No,One year,Yes,Credit card (automatic),84.25,4589.85,0,30,5735,cliente_activo,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0
5937,Mission Viejo,59,DSL,No,Month-to-month,Yes,Electronic check,64.65,3735.45,0,38,5687,cliente_activo,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1
5938,Ladera Ranch,7,Fiber optic,No,Month-to-month,Yes,Bank transfer (automatic),69.2,477.55,0,73,2551,cliente_activo,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5939,Santa Ana,45,DSL,No,Two year,No,Bank transfer (automatic),54.65,2553.7,0,39,5083,cliente_activo,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0
5940,Santa Ana,54,No,No internet service,One year,Yes,Bank transfer (automatic),24.75,1342.15,0,70,6466,cliente_activo,0,0,1,1,1,0,1,1,0,1,0,1,0,1,0,1,0
5941,Santa Ana,51,No,No internet service,One year,Yes,Mailed check,23.95,1216.35,0,26,5895,cliente_activo,0,1,1,1,1,0,1,1,0,1,0,1,0,1,0,1,0
5942,Santa Ana,72,Fiber optic,Yes,One year,No,Credit card (automatic),105.0,7578.05,0,56,6423,cliente_activo,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1
5943,Santa Ana,44,DSL,No,One year,Yes,Bank transfer (automatic),59.85,2603.95,0,35,5981,cliente_activo,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0
5944,Santa Ana,2,No,No internet service,Month-to-month,No,Mailed check,20.05,42.7,0,58,4394,cliente_activo,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0
5945,Fountain Valley,66,Fiber optic,No,One year,Yes,Bank transfer (automatic),92.15,6056.9,0,77,4928,cliente_activo,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
5946,Tustin,68,DSL,No,One year,No,Mailed check,44.8,2983.65,0,68,4112,cliente_activo,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1
5947,Tustin,31,No,No internet service,Two year,No,Credit card (automatic),20.9,689.35,0,46,5581,cliente_activo,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0
5948,Anaheim,21,Fiber optic,Yes,Month-to-month,Yes,Bank transfer (automatic),95.4,2025.1,0,47,5691,cliente_activo,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
5949,Anaheim,21,Fiber optic,No,Month-to-month,No,Electronic check,80.35,1747.2,0,62,4579,cliente_activo,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0
5950,Anaheim,55,DSL,Yes,Two year,Yes,Bank transfer (automatic),85.1,4657.95,0,67,5661,cliente_activo,0,0,1,1,1,0,1,0,1,0,0,0,1,0,1,0,1
5951,Anaheim,71,Fiber optic,Yes,Two year,Yes,Bank transfer (automatic),115.05,8016.6,0,53,4438,cliente_activo,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
5952,Anaheim,22,No,No internet service,One year,No,Mailed check,19.95,433.5,0,61,2233,cliente_activo,0,1,1,1,1,0,0,1,0,1,0,1,0,1,0,1,0
5953,Fullerton,67,DSL,Yes,Two year,No,Bank transfer (automatic),86.15,5883.85,0,31,5037,cliente_activo,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1
5954,Fullerton,14,Fiber optic,No,Month-to-month,No,Electronic check,78.85,1043.8,0,44,5327,cliente_activo,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
5955,Fullerton,21,Fiber optic,No,Month-to-month,No,Bank transfer (automatic),86.55,1857.25,0,67,5318,cliente_activo,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
5956,Garden Grove,4,DSL,No,Month-to-month,No,Mailed check,42.4,146.4,0,74,4282,cliente_activo,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0
5957,Garden Grove,70,No,No internet service,Two year,No,Bank transfer (automatic),24.25,1724.15,0,75,4118,cliente_activo,0,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0
5958,Garden Grove,21,No,No internet service,One year,No,Bank transfer (automatic),20.5,429.55,0,62,5766,cliente_activo,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0
5959,Norco,20,No,No internet service,Month-to-month,Yes,Credit card (automatic),19.6,356.15,0,27,5909,cliente_activo,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0
5960,Villa Park,22,No,No internet service,One year,No,Bank transfer (automatic),20.25,488.25,0,51,3339,cliente_activo,0,1,1,1,1,0,0,1,0,1,0,1,0,1,0,1,0
5961,Orange,63,No,No internet service,Two year,Yes,Mailed check,20.6,1298.7,0,23,6469,cliente_activo,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0
5962,Orange,70,No,No internet service,Two year,No,Bank transfer (automatic),19.8,1378.75,0,22,5169,cliente_activo,0,0,1,1,1,0,0,1,0,1,0,1,0,1,0,1,0
5963,Orange,5,Fiber optic,No,Month-to-month,No,Electronic check,80.2,384.25,0,46,3391,cliente_activo,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
5964,Placentia,72,Fiber optic,Yes,Two year,Yes,Credit card (automatic),116.4,8543.25,0,74,6491,cliente_activo,0,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1
5965,Corona,13,DSL,No,Month-to-month,Yes,Electronic check,31.65,389.95,0,49,4959,cliente_activo,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
5966,Corona,61,Fiber optic,Yes,Month-to-month,No,Credit card (automatic),94.15,5731.85,0,70,4806,cliente_activo,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0
5967,Corona,1,No,No internet service,Month-to-month,No,Electronic check,20.65,20.65,0,56,2729,cliente_activo,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0
5968,Corona,56,Fiber optic,No,Month-to-month,Yes,Bank transfer (automatic),76.85,4275.75,0,66,6035,cliente_activo,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0
5969,Corona,4,No,No internet service,Month-to-month,No,Mailed check,20.15,84.5,0,75,5535,cliente_activo,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0
5970,Yorba Linda,35,DSL,No,Two year,No,Mailed check,55.25,1924.1,0,24,5498,cliente_activo,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
5971,Ventura,72,DSL,Yes,Two year,No,Bank transfer (automatic),82.15,5784.3,0,70,4552,cliente_activo,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1
5972,Ventura,49,Fiber optic,Yes,One year,No,Bank transfer (automatic),103.0,5166.2,0,75,5023,cliente_activo,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0
5973,Ventura,44,Fiber optic,No,Month-to-month,Yes,Credit card (automatic),95.1,4060.55,0,20,2221,cliente_activo,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0
5974,Camarillo,37,Fiber optic,Yes,Month-to-month,Yes,Electronic check,95.15,3532.85,0,22,3407,cliente_activo,0,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0
5975,Carpinteria,61,DSL,Yes,One year,Yes,Electronic check,79.8,4914.8,0,24,6432,cliente_activo,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1
5976,Fillmore,70,DSL,Yes,Two year,Yes,Credit card (automatic),74.8,5315.8,0,60,6447,cliente_activo,0,1,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0
5977,Oak View,41,No,No internet service,Month-to-month,No,Electronic check,20.45,775.6,0,80,2839,cliente_activo,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0
5978,Ojai,70,DSL,Yes,One year,No,Bank transfer (automatic),78.35,5445.95,0,42,4422,cliente_activo,0,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0
5979,Oxnard,51,No,No internet service,One year,No,Electronic check,19.1,1007.8,0,78,4120,cliente_activo,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0
5980,Oxnard,42,No,No internet service,Two year,No,Mailed check,20.0,833.55,0,46,3413,cliente_activo,0,0,1,1,1,0,0,1,0,1,0,1,0,1,0,1,0
5981,Port Hueneme,48,No,No internet service,One year,No,Bank transfer (automatic),19.95,1004.5,0,44,4254,cliente_activo,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0
5982,Simi Valley,48,No,No internet service,Two year,No,Credit card (automatic),24.0,1183.05,0,66,3948,cliente_activo,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0
5983,Santa Barbara,27,No,No internet service,One year,No,Mailed check,19.15,501.35,0,38,5606,cliente_activo,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0
5984,Santa Barbara,46,Fiber optic,No,One year,Yes,Bank transfer (automatic),91.3,4126.35,0,43,3191,cliente_activo,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1
5985,Santa Barbara,25,No,No internet service,Month-to-month,Yes,Mailed check,19.15,477.6,0,57,3829,cliente_activo,0,1,1,1,1,0,0,1,0,1,0,1,0,1,0,1,0
5986,Santa Barbara,13,No,No internet service,Two year,No,Mailed check,19.75,265.75,0,41,2016,cliente_activo,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0
5987,Goleta,31,DSL,Yes,One year,Yes,Credit card (automatic),75.5,2424.45,0,61,5611,cliente_activo,0,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0
5988,Alpaugh,23,Fiber optic,No,Month-to-month,Yes,Electronic check,83.75,1849.95,0,78,3585,cliente_activo,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1
5989,Armona,2,No,No internet service,Month-to-month,No,Mailed check,19.4,61.05,0,63,5816,cliente_activo,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0
5990,Arvin,65,No,No internet service,Two year,No,Bank transfer (automatic),26.5,1698.55,0,46,4404,cliente_activo,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0
5991,Bodfish,55,No,No internet service,One year,No,Credit card (automatic),19.15,998.1,0,29,5390,cliente_activo,0,0,1,1,1,0,0,1,0,1,0,1,0,1,0,1,0
5992,Camp Nelson,35,DSL,No,One year,No,Mailed check,40.9,1383.6,0,78,5691,cliente_activo,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1
5993,Coalinga,6,DSL,Yes,Two year,Yes,Mailed check,80.25,493.4,0,26,2706,cliente_activo,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1
5994,Delano,17,Fiber optic,No,Month-to-month,Yes,Electronic check,70.8,1207,0,56,5420,cliente_activo,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5995,Ducor,10,DSL,No,Month-to-month,No,Mailed check,60.2,563.5,0,52,5318,cliente_activo,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1
5996,Earlimart,15,DSL,No,One year,No,Credit card (automatic),55.2,864.55,0,73,3608,cliente_activo,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0
5997,Frazier Park,13,DSL,No,One year,No,Bank transfer (automatic),54.15,701.05,0,43,4977,cliente_activo,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0
5998,Frazier Park,58,Fiber optic,Yes,Month-to-month,Yes,Bank transfer (automatic),100.4,5749.8,0,64,4005,cliente_activo,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1
5999,Glennville,45,DSL,No,One year,Yes,Credit card (automatic),62.55,2796.45,0,80,2935,cliente_activo,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
6000,Hanford,72,DSL,No,Two year,Yes,Bank transfer (automatic),70.45,5165.7,0,48,4463,cliente_activo,0,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0
6001,Huron,68,Fiber optic,No,One year,Yes,Bank transfer (automatic),85.5,5696.6,0,48,4380,cliente_activo,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0
6002,Kernville,38,DSL,No,Month-to-month,No,Electronic check,54.5,2076.05,0,23,5499,cliente_activo,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0
6003,Kettleman City,2,No,No internet service,Month-to-month,No,Mailed check,20.75,44.2,0,79,3976,cliente_activo,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0
6004,Lake Isabella,11,No,No internet service,Month-to-month,No,Mailed check,20.35,215.25,0,46,5597,cliente_activo,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0
6005,Lamont,20,Fiber optic,Yes,One year,Yes,Bank transfer (automatic),91.0,1859.5,0,57,3748,cliente_activo,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
6006,Laton,72,Fiber optic,Yes,Two year,Yes,Bank transfer (automatic),104.8,7470.1,0,21,4165,cliente_activo,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1
6007,Lemoore,40,DSL,No,Month-to-month,Yes,Electronic check,51.1,2092.9,0,67,3355,cliente_activo,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
6008,Lindsay,62,Fiber optic,Yes,Month-to-month,Yes,Bank transfer (automatic),89.8,5629.55,0,67,4981,cliente_activo,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0
6009,Lost Hills,22,No,No internet service,Month-to-month,Yes,Electronic check,20.55,469.85,0,44,3169,cliente_activo,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0
6010,Mc Farland,11,DSL,Yes,Month-to-month,No,Bank transfer (automatic),64.05,733.95,0,24,4171,cliente_activo,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
6011,Mc Kittrick,7,Fiber optic,No,Month-to-month,Yes,Electronic check,74.85,485.25,0,44,2259,cliente_activo,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
6012,Pixley,3,DSL,No,Month-to-month,No,Mailed check,25.0,78.25,0,70,2730,cliente_activo,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6013,Porterville,58,No,No internet service,Two year,No,Credit card (automatic),20.3,1131.5,0,20,4335,cliente_activo,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0
6014,Posey,6,No,No internet service,Month-to-month,No,Mailed check,26.35,184.05,0,22,2189,cliente_activo,0,1,0,1,1,0,1,1,0,1,0,1,0,1,0,1,0
6015,Sequoia National Park,22,DSL,No,Month-to-month,Yes,Mailed check,54.7,1178.75,0,53,5722,cliente_activo,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0
6016,Springville,64,Fiber optic,Yes,One year,No,Credit card (automatic),90.25,5629.15,0,53,4799,cliente_activo,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0
6017,Strathmore,6,No,No internet service,Month-to-month,No,Mailed check,20.65,109.3,0,79,3266,cliente_activo,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0
6018,Terra Bella,39,No,No internet service,One year,No,Bank transfer (automatic),25.45,958.45,0,53,5986,cliente_activo,0,1,0,1,1,0,1,1,0,1,0,1,0,1,0,1,0
6019,Three Rivers,20,No,No internet service,One year,No,Mailed check,19.5,403.15,0,59,4700,cliente_activo,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0
6020,Tupman,64,DSL,No,One year,Yes,Credit card (automatic),66.15,4392.5,0,25,4703,cliente_activo,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1
6021,Wasco,46,DSL,Yes,Month-to-month,Yes,Credit card (automatic),69.1,3168,0,53,2333,cliente_activo,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
6022,Weldon,28,DSL,Yes,One year,Yes,Electronic check,39.1,1096.6,0,59,2305,cliente_activo,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0
6023,Wofford Heights,33,No,No internet service,Month-to-month,No,Mailed check,20.05,669.45,0,22,5759,cliente_activo,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0
6024,Woodlake,39,DSL,No,One year,No,Electronic check,59.8,2343.85,0,58,3093,cliente_activo,0,1,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0
6025,Visalia,1,DSL,No,Month-to-month,Yes,Electronic check,48.6,48.6,0,24,3704,cliente_activo,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
6026,Bakersfield,70,Fiber optic,Yes,Two year,No,Credit card (automatic),105.35,7511.9,0,34,5866,cliente_activo,1,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1
6027,Bakersfield,65,No,No internet service,Two year,Yes,Bank transfer (automatic),25.1,1725,0,46,5449,cliente_activo,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0
6028,Bakersfield,1,DSL,No,Month-to-month,No,Electronic check,49.75,49.75,0,79,2908,cliente_activo,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
6029,Bakersfield,18,Fiber optic,Yes,Month-to-month,Yes,Electronic check,94.75,1691.9,0,40,4477,cliente_activo,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
6030,Bakersfield,24,Fiber optic,Yes,Month-to-month,Yes,Electronic check,93.0,2248.05,0,29,5886,cliente_activo,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
6031,Bakersfield,63,DSL,Yes,Two year,Yes,Bank transfer (automatic),71.9,4479.2,0,38,5816,cliente_activo,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0
6032,Bakersfield,44,DSL,Yes,One year,Yes,Mailed check,77.55,3471.1,0,43,5044,cliente_activo,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1
6033,Bakersfield,4,No,No internet service,Month-to-month,Yes,Electronic check,19.85,63,0,71,5918,cliente_activo,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0
6034,Bakersfield,37,Fiber optic,Yes,Month-to-month,Yes,Electronic check,95.25,3314.15,0,29,2969,cliente_activo,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1
6035,Los Osos,34,DSL,No,Month-to-month,Yes,Bank transfer (automatic),25.05,852.7,0,29,3800,cliente_activo,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6036,San Luis Obispo,35,DSL,Yes,One year,No,Credit card (automatic),53.15,1930.9,0,43,5638,cliente_activo,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
6037,Arroyo Grande,4,No,No internet service,Month-to-month,No,Electronic check,20.15,91.4,0,26,2198,cliente_activo,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0
6038,Atascadero,39,Fiber optic,Yes,Month-to-month,Yes,Electronic check,101.25,3949.15,0,77,3172,cliente_activo,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1
6039,Avila Beach,43,Fiber optic,Yes,One year,Yes,Bank transfer (automatic),100.55,4304,0,65,4499,cliente_activo,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1
6040,Buellton,61,No,No internet service,Two year,No,Bank transfer (automatic),25.3,1554.9,0,71,4501,cliente_activo,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0
6041,Cambria,49,DSL,Yes,One year,No,Electronic check,71.8,3472.05,0,79,6193,cliente_activo,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0
6042,Casmalia,4,No,No internet service,One year,No,Mailed check,19.7,117.8,0,43,5018,cliente_activo,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0
6043,Cayucos,64,DSL,Yes,Two year,No,Electronic check,49.85,3210.35,0,56,5644,cliente_activo,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0
6044,Creston,3,Fiber optic,No,Month-to-month,Yes,Mailed check,69.6,207.4,0,39,5487,cliente_activo,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6045,Grover Beach,1,No,No internet service,Month-to-month,No,Electronic check,19.75,19.75,0,27,3068,cliente_activo,0,1,1,1,1,0,0,1,0,1,0,1,0,1,0,1,0
6046,Guadalupe,40,Fiber optic,No,One year,No,Electronic check,80.8,3132.75,0,26,3387,cliente_activo,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0
6047,Los Olivos,34,DSL,No,One year,No,Bank transfer (automatic),64.2,2106.3,0,34,2225,cliente_activo,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1
6048,Morro Bay,1,DSL,Yes,Month-to-month,No,Electronic check,35.0,35,0,54,4099,cliente_activo,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6049,Paso Robles,45,No,No internet service,Two year,No,Electronic check,19.2,903.7,0,24,3451,cliente_activo,0,1,1,1,1,0,0,1,0,1,0,1,0,1,0,1,0
6050,San Ardo,43,Fiber optic,No,One year,Yes,Credit card (automatic),90.65,3882.3,0,27,2496,cliente_activo,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0
6051,San Miguel,41,No,No internet service,Two year,Yes,Mailed check,20.0,879.8,0,60,5743,cliente_activo,0,1,1,1,1,0,0,1,0,1,0,1,0,1,0,1,0
6052,San Simeon,5,Fiber optic,No,Month-to-month,Yes,Electronic check,74.65,383.65,0,34,3319,cliente_activo,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
6053,Santa Margarita,72,DSL,Yes,Two year,Yes,Credit card (automatic),61.2,4390.25,0,38,4085,cliente_activo,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1
6054,Santa Maria,4,No,No internet service,One year,No,Mailed check,19.95,68.2,0,35,2195,cliente_activo,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0
6055,Santa Maria,9,DSL,No,Month-to-month,No,Mailed check,54.8,452.8,0,73,2848,cliente_activo,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0
6056,Santa Maria,72,DSL,Yes,Two year,Yes,Credit card (automatic),73.45,5329,0,29,5540,cliente_activo,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1
6057,Santa Ynez,33,DSL,No,One year,Yes,Mailed check,51.45,1758.9,0,59,4935,cliente_activo,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
6058,Shandon,72,Fiber optic,No,Two year,No,Bank transfer (automatic),80.45,5737.6,0,62,4202,cliente_activo,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0
6059,California City,15,Fiber optic,No,Month-to-month,No,Electronic check,85.3,1219.85,0,51,5559,cliente_activo,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
6060,Acton,29,Fiber optic,No,Month-to-month,Yes,Electronic check,79.3,2414.55,0,21,3172,cliente_activo,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0
6061,Benton,15,DSL,Yes,Month-to-month,No,Bank transfer (automatic),76.5,1155.6,0,76,3851,cliente_activo,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,1
6062,Bishop,72,No,No internet service,Two year,No,Bank transfer (automatic),25.4,1809.35,0,51,6141,cliente_activo,1,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0
6063,Boron,19,Fiber optic,No,Month-to-month,Yes,Electronic check,86.85,1564.4,0,64,5072,cliente_activo,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
6064,Bridgeport,1,No,No internet service,Month-to-month,No,Mailed check,19.65,19.65,0,31,3192,cliente_activo,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0
6065,Darwin,2,DSL,No,Month-to-month,No,Electronic check,45.55,84.4,0,70,4372,cliente_activo,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6066,Edwards,11,Fiber optic,No,Month-to-month,Yes,Credit card (automatic),78.1,864.85,0,50,2333,cliente_activo,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0
6067,Independence,12,No,No internet service,One year,No,Mailed check,19.3,228.75,0,77,2868,cliente_activo,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0
6068,Inyokern,70,Fiber optic,Yes,Two year,Yes,Electronic check,110.5,7752.05,0,64,5979,cliente_activo,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1
6069,June Lake,23,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),20.3,470.6,0,43,3630,cliente_activo,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0
6070,Keeler,49,DSL,Yes,Two year,No,Credit card (automatic),81.35,4060.9,0,69,4537,cliente_activo,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0
6071,Lancaster,2,DSL,Yes,Month-to-month,Yes,Electronic check,55.3,108.65,0,67,4594,cliente_activo,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
6072,Lancaster,69,DSL,Yes,Two year,No,Credit card (automatic),56.55,3952.65,0,28,4162,cliente_activo,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1
