,Tenure Months,Monthly Charges,Total Charges,Churn Score,CLTV,Dependents_Yes,Multiple Lines_Yes,Online Security_Yes,Online Backup_No internet service,Online Backup_Yes,Device Protection_No internet service,Device Protection_Yes,Tech Support_No internet service,Tech Support_Yes,Streaming TV_No internet service,Streaming TV_Yes,Contract_One year,Paperless Billing_Yes,Internet Service_No,Streaming Movies_No internet service,Streaming Movies_Yes,Payment Method_Electronic check,Payment Method_Mailed check,predicciones,reales
6139,16,20.6,330.25,64,5667,0,0,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0
6140,3,44.6,122.7,74,3122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
6141,65,105.1,6631.85,28,5649,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
6142,70,115.15,8250.0,80,4388,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0
6143,60,59.8,3561.15,63,5488,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0
6144,69,26.3,1763.55,25,5418,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,0,1,0,0,0
6145,35,70.55,2419.0,45,5873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6146,22,20.05,470.2,44,5555,0,0,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0,1,0,0
6147,66,79.85,5234.95,56,6236,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
6148,34,90.05,3097.0,59,4648,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
6149,72,24.45,1709.1,64,5335,1,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0
6150,31,59.95,1848.8,37,4337,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0
6151,30,25.35,723.3,47,5915,1,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0
6152,19,34.3,577.15,20,4615,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
6153,65,105.05,6914.95,53,5313,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0
6154,30,19.3,602.9,30,4453,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0
6155,6,19.15,124.4,41,5322,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0
6156,2,51.4,96.8,58,2580,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
6157,53,71.85,3827.9,52,4903,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
6158,7,75.4,533.05,41,3533,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
6159,61,49.7,2961.4,46,4577,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
6160,13,78.75,995.35,79,5631,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0
6161,35,81.6,2815.25,60,2300,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
6162,2,70.4,154.8,39,5748,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6163,3,76.1,257.6,25,2650,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
6164,62,94.0,5757.2,25,4778,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0
6165,72,103.95,7517.7,26,4495,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
6166,63,19.95,1234.8,74,5151,0,0,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0
6167,35,110.8,3836.3,35,2125,0,1,1,0,1,0,1,0,1,0,1,1,1,0,0,1,0,0,0,0
6168,62,96.1,6001.45,61,6139,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
6169,15,48.8,720.1,57,2577,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
6170,55,50.55,2832.75,44,6250,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6171,11,44.65,472.25,64,4492,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
6172,61,19.45,1336.35,26,4559,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0
6173,71,89.3,6388.65,30,4658,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0
6174,35,19.25,677.9,77,2682,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0
6175,17,70.5,1165.6,53,3650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6176,47,19.65,921.55,28,4159,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0
6177,3,20.85,72.0,56,5867,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0
6178,3,19.65,68.35,55,4852,0,0,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0,1,0,0
6179,44,19.35,847.25,42,4975,0,0,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0
6180,1,44.0,44.0,75,4138,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
6181,44,94.4,4295.35,73,5019,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0
6182,18,75.4,1380.4,53,4792,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
6183,65,71.0,4386.2,32,6308,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
6184,3,21.2,52.05,29,2088,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0
6185,33,61.05,2018.4,21,3215,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
6186,34,79.95,2727.3,26,3570,0,0,1,0,0,0,1,0,1,0,1,1,1,0,0,1,0,0,0,0
6187,14,19.7,263.65,68,2966,1,0,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0,1,0,0
6188,13,20.3,275.4,45,5332,0,0,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0,1,0,0
6189,23,24.35,538.5,30,4031,1,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0
6190,47,19.75,948.9,34,3843,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0
6191,17,50.3,846.8,33,3202,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
6192,59,50.25,2997.45,27,5546,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0
6193,69,85.35,5897.4,37,6499,0,1,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0
6194,10,51.65,524.5,45,4292,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
6195,12,24.0,269.65,69,3705,1,1,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0
6196,39,59.85,2341.5,47,3900,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
6197,71,25.45,1789.65,26,5341,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0
6198,71,23.9,1626.4,71,5574,1,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0
6199,33,24.15,800.3,73,4501,1,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0
6200,67,75.7,5060.85,30,5823,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
6201,9,50.85,466.6,26,4623,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6202,52,91.6,4627.8,62,6069,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
6203,70,98.9,6838.6,20,5980,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0
6204,1,85.0,85.0,46,5754,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
6205,1,44.3,44.3,57,4427,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
6206,52,80.2,4297.6,51,5597,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
6207,6,60.9,414.1,80,2191,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
6208,7,34.2,256.6,32,5100,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6209,26,87.15,2274.1,77,5689,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0
6210,25,54.3,1296.8,63,3971,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
6211,69,19.1,1268.85,31,4535,0,0,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0,1,0,0
6212,72,112.75,8192.6,60,4927,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0
6213,4,19.95,59.25,64,3172,0,0,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0,1,0,0
6214,59,19.5,1147.85,50,5293,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0
6215,67,65.55,4361.55,54,6035,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
6216,26,78.8,2006.1,37,4509,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
6217,27,78.2,2078.95,54,2297,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0
6218,72,105.25,7609.75,78,4427,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
6219,6,89.25,487.05,76,4430,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0
6220,62,20.65,1218.45,40,6403,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0
6221,20,68.7,1416.2,73,2989,0,1,0,0,1,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0
6222,6,78.65,483.3,68,2724,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0
6223,51,24.75,1234.6,46,5080,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0
6224,61,19.75,1311.6,22,6108,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0
6225,62,89.1,5618.3,25,4415,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
6226,72,84.7,6185.15,78,4520,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
6227,13,59.9,788.35,58,5254,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
6228,38,19.95,756.4,75,3614,1,0,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0,1,0,0
6229,34,108.9,3625.2,24,5151,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0
6230,18,33.6,550.35,21,5388,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
6231,56,85.85,4793.8,28,5058,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0
6232,36,34.85,1267.2,50,4452,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
6233,57,95.3,5567.45,23,4912,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0
6234,70,84.6,5706.2,39,5679,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6235,68,44.95,3085.35,63,5750,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
6236,1,24.7,24.7,29,3518,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
6237,37,100.3,3541.4,44,4040,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
6238,4,25.45,84.2,77,2616,1,1,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0,1,0,0
6239,1,50.7,50.7,30,3007,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
6240,20,55.0,1165.55,68,4481,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0
6241,72,68.4,4855.35,79,5504,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
6242,11,55.05,608.15,21,2762,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
6243,33,19.8,641.35,42,2635,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0
6244,62,84.45,4959.15,60,4166,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
6245,1,35.9,35.9,55,3929,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
6246,16,80.75,1321.3,55,2942,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6247,22,78.65,1663.75,67,3571,1,1,0,0,0,0,1,0,1,0,1,1,1,0,0,1,0,1,0,0
6248,49,61.75,3024.15,39,5511,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
6249,36,63.7,2188.5,31,2504,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0
6250,31,87.6,2724.25,48,5094,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
6251,5,89.15,413.25,27,2576,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0
6252,66,20.0,1374.2,74,5011,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0
6253,64,104.4,6692.65,38,5617,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
6254,10,20.05,218.5,23,2049,1,0,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0
6255,29,34.3,1004.75,65,2555,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
6256,57,20.65,1125.6,49,4193,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0
6257,46,84.25,3847.6,49,3509,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6258,53,19.65,978.0,68,5878,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0
6259,17,79.85,1387.35,42,5574,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0
6260,38,20.2,746.05,63,2631,1,0,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0,1,0,0
6261,15,19.8,304.6,28,5753,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0
6262,22,50.35,1098.85,73,2875,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0
6263,57,74.6,4368.95,76,4546,0,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0
6264,11,79.15,827.7,20,3355,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6265,1,20.35,20.35,38,4836,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0
6266,12,21.05,262.05,25,4843,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0
6267,36,94.7,3512.5,76,4671,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0
6268,2,74.95,151.75,76,3969,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6269,72,111.95,8033.1,25,4004,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0
6270,62,19.85,1253.65,45,4278,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0
6271,6,89.75,552.65,63,2370,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0
6272,48,20.05,1036.0,28,2964,0,0,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0,1,0,0
6273,35,108.95,4025.5,32,5903,0,1,1,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0
6274,52,19.65,928.4,34,4279,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0
6275,1,24.9,24.9,61,5318,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
6276,71,93.2,6506.15,69,4493,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0
6277,67,84.8,5598.3,66,6072,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6278,60,71.75,4374.55,71,4964,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0
6279,23,30.35,678.75,62,4960,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
6280,39,54.85,2191.7,72,3884,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0
6281,15,19.5,239.75,59,5471,1,0,0,1,0,1,0,1,0,1,0,1,1,1,1,0,0,1,0,0
6282,24,24.2,609.05,46,5865,1,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0
6283,37,19.35,683.75,31,2360,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0
6284,50,100.65,5189.75,40,5791,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0
6285,54,94.1,5060.9,70,4084,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0
6286,3,74.55,233.65,58,5125,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
6287,5,56.15,291.45,78,5232,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
6288,33,20.35,689.75,71,2507,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0
6289,41,80.55,3263.9,29,4176,0,1,0,0,1,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0
6290,34,61.25,1993.2,37,3607,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0
6291,13,20.45,254.5,25,5417,1,0,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0,1,0,0
6292,20,18.9,347.65,51,4277,0,0,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0
6293,51,19.6,967.9,68,4224,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0
6294,41,45.2,1841.9,42,4418,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6295,13,19.45,232.1,54,2783,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0
6296,35,25.45,809.25,36,4873,1,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0
6297,4,94.9,360.55,22,3094,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
6298,12,29.3,355.9,75,3353,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
6299,7,20.25,129.15,54,4208,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0
6300,53,110.5,5835.5,59,4135,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0
6301,63,109.4,7031.45,24,5961,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
6302,5,19.95,109.6,67,5252,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0
6303,37,19.6,727.8,77,5730,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0
6304,12,76.6,893.0,61,3280,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
6305,38,19.6,763.1,53,4623,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0
6306,9,85.3,781.4,28,5850,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
6307,13,65.85,902.25,44,2731,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0
6308,47,20.05,1016.7,35,3260,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0
6309,61,99.4,5943.65,44,5404,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
6310,16,20.0,275.7,75,3705,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0
6311,41,78.45,3126.45,27,5468,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0
6312,43,25.1,1070.15,59,4797,1,1,0,1,0,1,0,1,0,1,0,0,1,1,1,0,1,0,0,0
6313,6,55.0,340.4,21,2629,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0
6314,58,71.1,4299.2,42,5395,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0
6315,19,61.55,1093.2,60,5831,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
6316,11,45.9,521.9,41,3880,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6317,39,40.3,1630.4,77,3424,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0
6318,8,87.1,713.6,65,3950,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0
6319,26,49.5,1265.65,38,4196,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
6320,53,73.8,4003.85,45,6469,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6321,70,19.2,1401.4,53,5261,1,0,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0,1,0,0
6322,59,25.0,1510.5,69,5537,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0
6323,7,35.3,264.8,39,3463,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
6324,59,76.75,4541.9,24,5918,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0
6325,61,81.0,4976.15,40,4151,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0
6326,72,105.55,7542.25,62,4331,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
6327,13,18.8,251.25,71,2333,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0
6328,64,24.9,1595.5,62,5038,1,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0
6329,10,64.9,685.55,62,4883,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0
6330,65,61.35,3874.1,36,6354,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6331,62,113.95,6891.4,71,6193,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0
6332,55,90.15,4916.95,77,4712,0,1,1,0,1,0,1,0,1,0,1,1,1,0,0,1,1,0,0,0
6333,25,54.1,1373.0,64,5701,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6334,1,49.8,49.8,24,2978,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6335,64,24.4,1548.65,68,4772,1,1,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0
6336,36,95.0,3440.25,64,3057,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0
6337,61,69.9,4226.7,76,5117,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
6338,26,39.95,1023.75,74,2715,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
6339,68,103.25,7074.4,22,4751,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
6340,72,94.25,6849.75,51,6295,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
6341,71,47.05,3263.6,76,6302,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0
6342,57,20.55,1252.85,48,4565,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0
6343,4,19.65,67.55,72,4925,0,0,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0,1,0,0
6344,1,70.2,70.2,47,2422,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
6345,72,81.0,5750.0,77,4237,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
6346,21,75.9,1549.75,47,3503,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0
6347,71,24.7,1810.55,45,5187,1,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0
6348,69,110.25,7467.55,69,4948,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0
6349,64,85.0,5484.4,56,5472,0,1,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0
6350,16,19.75,294.9,55,5433,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0
6351,4,23.9,97.5,57,5685,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,0
6352,1,19.95,19.95,21,5916,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0
6353,18,25.15,476.8,31,2675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6354,2,54.15,101.65,27,3527,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6355,19,59.8,1130.85,32,3652,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
6356,40,83.85,3532.25,31,4294,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6357,66,104.9,6891.45,48,4892,1,1,0,0,1,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0
6358,21,75.3,1570.7,50,2847,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6359,8,66.65,520.95,60,3804,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0
6360,72,109.5,7854.9,55,6419,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0
6361,48,73.85,3581.4,29,4740,0,1,0,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0
6362,69,19.3,1447.9,63,5028,0,0,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0
6363,72,118.2,8547.15,55,4886,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0
6364,14,51.45,727.85,57,4298,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6365,6,59.45,357.6,54,2393,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
6366,8,19.5,159.35,35,5206,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0
6367,17,19.55,280.85,42,4947,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0
6368,65,93.55,6069.25,76,5774,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0
6369,57,59.3,3274.35,38,6287,1,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0
6370,56,109.8,6109.65,77,5648,0,1,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
6371,14,78.1,1122.4,68,3157,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0
6372,52,39.9,2020.9,54,6371,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
6373,58,64.9,3795.45,57,5040,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
